,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdimgrey,kMEsilver
METTL15,129,black,black,0,0.579786912554609,-0.025845869091161013,0.4188890714802749
METTL7A,114,black,black,0,0.6446646427384638,-0.18560668231287306,0.36192671404086124
MGMT,125,black,black,0,0.5365599291882888,-0.033793440164614656,0.27252330899530597
MGST1,117,black,black,0,0.6451454384628482,0.11614887672335816,0.2535260062212599
MIA2,138,black,black,0,0.4460708450453154,-0.2783993085253759,0.4632001685426593
MIA3,121,black,black,0,0.5363110946489205,-0.007553629612601394,0.17012358965082047
MIF,117,black,black,0,0.21090744737420436,0.565959500351981,-0.3897091673028791
MIR122HG,69,black,black,0,0.7546811801685248,0.0930696439683272,0.09519534621958742
MKLN1,139,black,black,0,0.47576432004276925,-0.2854488270728766,0.48961587448995025
MLEC,107,black,black,0,0.6226591215550834,-0.15393254344713447,0.20870284676636186
MLLT10,139,black,black,0,0.37241635005089574,-0.40158353428114274,0.49682797843491283
MLXIPL,90,black,black,0,0.7555139650693485,-0.21454252863394968,0.2710101491033492
MON2,137,silver,silver,2,0.4121205041184444,-0.3078432030604068,0.4274348288759286
MORF4L2,124,black,black,0,0.48707150734181587,0.199646974040465,0.090271125669457
MPC2,98,black,black,0,0.5549027397114131,0.11351972435312427,0.07075257120376796
MPDZ,102,black,black,0,0.8748653537025814,-0.11443515969461122,0.5404252911827625
MRTFA,141,silver,silver,2,0.16498331410105208,-0.527444848539128,0.6363594720305426
MSI2,141,black,black,0,0.3419802190270114,-0.5352824454551578,0.6085982585633599
MT-ATP6,141,black,black,0,-0.954607489288,0.06272773039740999,-0.40706701850722377
MT-ATP8,141,black,black,0,-0.8634293506989157,0.03960774808385563,-0.4231041367578253
MT-CO1,141,black,black,0,-0.9621323196058611,0.06221654500010287,-0.44541078341311824
MT-CO2,141,black,black,0,-0.9337166143565129,0.0820780119978934,-0.4571680923048045
MT-CO3,141,black,black,0,-0.9449629048136952,0.07381506039489072,-0.4325334955684481
MT-CYB,141,black,black,0,-0.9312679774743629,0.09286687346680743,-0.4651792957755266
MT-ND1,141,black,black,0,-0.9342003379269755,0.09188515009041442,-0.427858942840149
MT-ND2,141,black,black,0,-0.9437180077959201,0.06742761755187025,-0.41658242245945953
MT-ND3,141,black,black,0,-0.9370209242373507,0.06170553938594588,-0.34562775773017407
MT-ND4,141,black,black,0,-0.9543364794490291,0.06158542513283561,-0.4277836096179771
MT-ND4L,141,black,black,0,-0.7996418776626499,-0.014388528565147277,-0.36782915135290106
MT-ND5,141,black,black,0,-0.9291787168256033,0.04572762655972121,-0.43571466527909486
MT-ND6,141,black,black,0,-0.6763970987404517,0.1887638647502668,-0.35686560890500163
MT1E,88,black,black,0,0.7983706289240278,0.13121401477944444,0.15849288202171016
MT1X,99,black,black,0,0.6659689934744408,0.2651019080348756,0.0021660113701461427
MT2A,122,black,black,0,0.5418085769763418,0.4301803066799536,-0.13302550342970212
MTDH,141,silver,silver,2,0.006330021415998973,-0.05834170051022394,0.07185458933500825
MTR,129,black,black,0,0.5644309959422216,-0.016499109320940345,0.24029344641643563
MTRNR2L12,92,black,black,0,-0.9165849223667206,-0.004745307318728113,-0.3096035598176202
MTSS1,138,black,black,0,0.428074508961703,0.2098095076031606,0.0661499083762471
MTUS1,101,black,black,0,0.8841828420616994,-0.21589559135365285,0.5596296005942023
MYCBP2,141,silver,silver,2,0.1944595905301464,-0.4350523743844822,0.663251444940745
MYH9,141,black,black,0,-0.6410704953441863,-0.04818025945427129,-0.15287468211067767
MYL6,132,dimgrey,dimgrey,1,-0.012176991640347709,0.7207437483001602,-0.4508134073094799
MYO1B,102,black,black,0,0.8463903975188867,-0.16168663545773274,0.4691294597934381
N4BP2L2,141,black,black,0,0.4386267817908048,-0.3027000670176031,0.5632095522017748
NACA,134,dimgrey,dimgrey,1,0.03987736916190655,0.4716992104731909,-0.3321159013561389
NADK2,92,black,black,0,0.8002819892877576,-0.04061765250799375,0.2588105205767539
NAMPT,140,silver,silver,2,0.2541511561762757,-0.31118278348993167,0.5848779218713017
NAP1L4,140,silver,silver,2,0.03730654145621952,-0.07129019394168372,-0.07778784971799123
NAV2,124,black,black,0,0.6903047602578604,-0.3344778654567446,0.6363772253023648
NBAS,135,black,black,0,0.5069980573887243,-0.3341098311170052,0.5070237323437315
NBEAL1,133,black,black,0,0.6359497966809264,-0.1468619397753949,0.4020800136599309
NBPF12,112,black,black,0,0.5270355958302676,0.15419107919169345,0.07048913008842246
NCL,138,silver,silver,2,-0.014396703802391499,0.14029301766236735,-0.12131818723750477
NCOA1,141,black,black,0,-0.1208203652309764,-0.1919847556658344,0.20937351151154068
NCOA2,141,silver,silver,2,0.24642793336610988,-0.10197621441205437,0.3312360708281886
NCOA3,140,black,black,0,-0.14245578259778718,-0.3508061368137581,0.26158727935701787
NCOR1,140,silver,silver,2,0.3306264989700324,-0.357906964955658,0.4553319373493923
NDFIP1,140,black,black,0,0.11413992216335726,-0.1228934649210401,0.1606917135064362
NDUFA4,109,black,black,0,0.27163371220459703,0.48285363902455575,-0.4076225311290609
NDUFC2,100,black,black,0,0.3895792180918016,0.24061322945580946,-0.12715303844370401
NEAT1,141,black,black,0,0.8682168485663475,-0.16448845316140842,0.5347219272757341
NEDD4,113,black,black,0,0.7517067232115175,-0.15836752324076617,0.5175801501631315
NEDD4L,118,black,black,0,0.689242488641692,-0.25759362163466015,0.5346991059001396
NEDD9,139,silver,silver,2,0.3281357362150054,-0.2812526262267145,0.30198105161129274
NEK7,140,silver,silver,2,0.338233680519204,-0.263539248553851,0.4045395577962872
NF1,140,black,black,0,0.5025086134192575,0.13269672444656708,0.32810068298628864
NFAT5,141,black,black,0,-0.1491661069202615,-0.4087978382243059,0.40089317666764185
NFATC3,141,black,black,0,-0.7192590331019786,-0.18002451607589245,-0.059848163907892445
NFE2L2,135,black,black,0,0.3655335497647476,-0.013148001599525515,0.24457273013882846
NFIA,137,black,black,0,0.6788478739812815,-0.037220852024487265,0.42359944847559633
NFIB,111,black,black,0,0.8250310397400448,-0.22977374707415882,0.573154459543393
NFIC,133,black,black,0,0.5697856662019724,-0.3208490936770592,0.3977677389490736
NFKB1,141,black,black,0,0.04250926541442914,-0.08188793804932429,0.4703981487563862
NFKBIA,136,dimgrey,dimgrey,1,0.0009939341905292104,0.6586622274823608,-0.19570918216276462
NID1,102,black,black,0,0.8385181073105379,-0.049699155360233366,0.3868989260348806
NIPBL,140,silver,silver,2,0.3086018624192388,-0.30888062409935435,0.45662816806435047
NKTR,140,black,black,0,0.3629828859540878,-0.3221109833145418,0.3915540732884769
NME2,116,black,black,0,0.3031033817652804,0.3371736455244071,-0.12283315463980717
NNT,121,black,black,0,0.623146586185491,-0.18835658982223982,0.42835504134829683
NORAD,108,black,black,0,0.7102927003790772,0.17859238317982778,0.18204294211765376
NPEPPS,136,black,black,0,0.4714315827577147,-0.21257070819078358,0.3395979058185606
NPM1,132,black,black,0,0.3423050207974761,0.2713835231727135,0.024718305972936255
NR3C1,139,silver,silver,2,0.3311146802010803,-0.27106699571457626,0.4211650960445339
NR5A2,109,black,black,0,0.7765959421255686,-0.1789899960785861,0.48580160864815186
NRDC,135,black,black,0,0.39162980859737606,-0.14225657642695116,0.14852242613415337
NRIP1,125,black,black,0,0.6500284278309268,-0.04641855672074428,0.4245848924085303
NSD1,139,silver,silver,2,0.2956273619928707,-0.36765126266442105,0.4764231168664667
NSMCE2,139,black,black,0,0.3809956902931326,-0.35849604115187045,0.47789207750299806
NSUN6,128,black,black,0,0.47279016206377794,-0.36954633357963657,0.49718675240557514
NUCKS1,136,silver,silver,2,0.23812329739529278,0.2569947725283799,0.011659314121531546
NUFIP2,141,black,black,0,-0.6840787892229945,-0.013815908086570152,-0.17848565431629304
NUMB,141,black,black,0,0.4342075917234852,-0.3808951941025477,0.5770832491739077
NUP98,141,black,black,0,-0.17964923827882467,-0.4886064902048182,0.4990827013384511
NUTM2A-AS1,116,black,black,0,0.6799501357032738,-0.013241532971363002,0.25836894288287704
OAZ1,131,dimgrey,dimgrey,1,-0.11520482106578456,0.5401632312918558,-0.5017393739763746
OGA,140,silver,silver,2,-0.007233882680269764,0.03600955812118928,0.13197204181024824
OGT,138,black,black,0,0.35101316802800203,-0.09192595313828911,0.29713837129419207
ONECUT2,83,black,black,0,0.8887959130377151,0.03596367620762043,0.28209532945737587
ORM1,96,black,black,0,0.8099756027290361,0.029534842226431407,0.3498532214048343
OSBPL8,141,black,black,0,0.04619865480914381,-0.21034946777142075,0.5316846121638016
OSBPL9,133,black,black,0,0.4935266044177272,-0.09639400044906889,0.37796042391768186
OTULIN,122,black,black,0,0.383858624702339,-0.07857872347469176,0.04991219595419627
P4HB,134,black,black,0,0.4248516518747914,0.12222670276992562,0.048198478720611136
PABPC1,141,black,black,0,-0.7226645930806133,0.4736091879272379,-0.6138089549353862
PACS1,141,black,black,0,-0.21949578407429504,-0.24847755669385055,0.4083213422325784
PAFAH1B1,141,silver,silver,2,0.08941812009449811,-0.5040209686869552,0.6677565710779682
PAGE4,13,black,black,0,0.2815809612081611,0.27259269831458954,-0.43939956368289024
PAH,103,black,black,0,0.8438088659755693,-0.09674816615361105,0.40813690882656617
PAK2,137,silver,silver,2,0.22455044997735446,-0.22134351116200626,0.22738199404445747
PAN3,141,black,black,0,0.08800394875192846,-0.24127496085562325,0.4930200132558088
PAPOLA,135,black,black,0,0.4506084625090834,-0.1411076728375979,0.2712023605007278
PARD3,126,black,black,0,0.7325406756600135,-0.3353614097922652,0.6326775685810229
PARD3B,133,black,black,0,0.679754902873783,-0.27536658186276664,0.6109356273355617
PARP14,132,black,black,0,0.5361540491187463,-0.12464667572411937,0.33673800277958904
PARP4,140,black,black,0,-0.20576738698476238,-0.21915454443776833,0.1114844928705403
PARP8,141,black,black,0,-0.8103582850279089,-0.17711783482874555,0.028962930282389835
PATJ,137,black,black,0,0.3092309913338362,-0.2697827613644124,0.5139337562508525
PBRM1,138,silver,silver,2,0.26206078733323773,-0.16320091215361995,0.3383582021945428
PCBP2,134,silver,silver,2,0.2982832161800035,-0.018060796942691002,0.17753703685174377
PCCA,135,black,black,0,0.5618041509717201,-0.3110271800008512,0.5252510957104461
PCGF5,132,black,black,0,0.48167667792305324,-0.3084510540819217,0.40234302868800886
PCK1,84,black,black,0,0.827643604129641,0.04427042518944665,0.19713883944141503
PCM1,138,black,black,0,0.5368454435393063,-0.22167821125451428,0.45254194087321314
PCMTD1,131,black,black,0,0.5187668414500598,-0.05726366573314571,0.3404686527814306
PCNX1,141,black,black,0,-0.2980446698079498,-0.40361744088317064,0.46127239195849523
PCSK6,101,black,black,0,0.7470010284270225,-0.06748526264334744,0.3237607752579349
PDE3B,141,silver,silver,2,0.10498479589850185,-0.5944342351187213,0.4525039116868679
PDE4D,141,black,black,0,0.7282273364647537,-0.4500637469058804,0.7936593123801637
PDE4DIP,107,black,black,0,0.7451901796090702,-0.32859349624826967,0.4464806491787606
PDE8A,134,black,black,0,0.630759362695257,-0.30640527396862155,0.5378164970492895
PDIA3,139,dimgrey,dimgrey,1,-0.09662085303955747,0.41786937668129925,-0.305009777752602
PDIA4,113,black,black,0,0.36398954042483334,0.20883798597992598,-0.030061724037282914
PDIA6,125,black,black,0,0.37224387439710693,0.10792422532261796,-0.01597903227228937
PDK4,105,black,black,0,0.746171395213784,0.1441663984283926,0.19038834664032614
PDLIM5,127,black,black,0,0.6633421543345027,-0.15027432199075666,0.4863549619312559
PDS5A,141,black,black,0,0.09458982649213142,-0.47706039478534434,0.5318067908280982
PDSS2,139,silver,silver,2,0.1922920795432162,-0.3664617478193313,0.465273226497228
PDXDC1,133,black,black,0,0.5142794320765434,-0.2743271179854584,0.41080356892598785
PEBP1,113,black,black,0,0.5605662047153854,0.2898228046604391,-0.052702605193051276
PFN1,135,dimgrey,dimgrey,1,-0.34568092023715163,0.6914160569354109,-0.6006154618679751
PGRMC1,83,black,black,0,0.8509191240878051,0.05122579877499691,0.22178463573549564
PHACTR2,139,silver,silver,2,0.05342854964155035,-0.3144250382494971,0.37280977722847564
PHC3,139,black,black,0,0.30261684704303765,-0.25890483876781734,0.41225961199069133
PHF14,130,black,black,0,0.5521556358781443,-0.14320934452848208,0.435500755429881
PHF3,135,black,black,0,0.5364925090193335,-0.017969693869233118,0.303207369119507
PHIP,141,black,black,0,0.4367931381289889,-0.3703686139544588,0.6730211503136115
PHKB,133,black,black,0,0.574139088023831,-0.31927419688397707,0.5111631356457043
PHLPP1,134,black,black,0,0.39945926568411816,-0.26319041289405504,0.33114533057140655
PIAS1,141,black,black,0,0.19049238516817862,-0.44944357491134507,0.5643934415128318
PICALM,141,black,black,0,0.09611102117562066,-0.31188845824942046,0.5078433582190217
PID1,116,black,black,0,0.6821082221879061,-0.15692128679262393,0.495770619400253
PIK3R1,138,black,black,0,0.3428342688857282,0.31046900407799577,-0.011356531562217517
PIKFYVE,134,black,black,0,0.37850455248978576,0.017691299669882594,0.16727324961435328
PIP4K2A,141,black,black,0,-0.8951134744093667,-0.04863121295104501,-0.1692410617088284
PITPNC1,141,black,black,0,-0.8792462795708124,-0.013602757581261185,-0.39811840396351383
PJA2,129,black,black,0,0.5248175090334869,0.0276838238628989,0.27040072896242284
PKN2,136,black,black,0,0.4926035072025066,-0.30634133852962525,0.43567881751922793
PKP4,117,black,black,0,0.7356459307442654,-0.0770447323378967,0.5057407915629831
PLCB1,141,black,black,0,0.049972619281035933,-0.3503539979934889,0.5491237467794977
PLCG2,139,black,black,0,-0.8610001407834266,-0.11015622235815757,-0.1916035543819767
PLEKHA5,135,black,black,0,0.4905203021248342,-0.20336047849752747,0.4726049820323439
PLG,91,black,black,0,0.867255734363581,0.012681670007935148,0.32160230957382613
PLIN2,134,silver,silver,2,0.08190387104630377,0.1408738333015759,-0.05622492916159593
PLPP1,121,black,black,0,0.6860208816274451,-0.22412397725979727,0.4260398807926948
PNISR,135,black,black,0,0.3648888806853899,-0.2528879654665395,0.24073174682236634
PNRC1,132,dimgrey,dimgrey,1,0.25075926988136016,0.5830710751439441,-0.25104764765633336
POGZ,131,black,black,0,0.4799667200677316,0.019960762758214356,0.24303974558874225
PON1,82,black,black,0,0.8076859824229434,-0.037420517367977114,0.2341512917596444
PON2,95,black,black,0,0.8506161711666018,-0.148565750639363,0.4418684571134807
POR,123,black,black,0,0.49556039296806637,-0.16938547816308888,0.18858782361196136
PPARGC1A,100,black,black,0,0.8074903680408396,-0.09667343551848155,0.46046313485545337
PPIA,133,dimgrey,dimgrey,1,0.0337834144247044,0.663837826211319,-0.4548809865704879
PPIB,125,black,black,0,0.3059580008152172,0.49025407913534497,-0.26039911910609603
PPM1B,140,dimgrey,dimgrey,1,-0.19892705623133033,0.13801368334508798,0.02274884489812638
PPP1CB,138,black,black,0,0.41432433114044104,-0.32477372747940303,0.522499168282344
PPP1R12A,141,black,black,0,0.34406412804581954,-0.30307317938336803,0.5848244748914263
PPP1R12B,131,black,black,0,0.5925830426562338,-0.22274796697371826,0.45226942013542826
PPP2R2A,136,black,black,0,0.2910513517382425,-0.13526751685875507,0.34636085811953604
PPP2R5A,134,silver,silver,2,0.21755089487349064,0.146238498887676,0.026014424221279774
PPP2R5C,141,black,black,0,-0.8576297612731764,-0.07511751478466791,-0.19718044012793048
PPP3CA,141,black,black,0,0.18310038491346733,-0.3821417735576165,0.5838351453638697
PPP3R1,141,silver,silver,2,0.12176968716207985,-0.26325481343906004,0.23752514812912617
PPP4R2,133,black,black,0,0.4699714840469644,0.05540914560599928,0.24270454662661708
PPP4R3A,135,black,black,0,0.19855772930695892,-0.33321252269699636,0.36865991322189995
PPP6R2,140,black,black,0,-0.13921088632003537,-0.40000622881025777,0.2429539550607381
PPP6R3,141,silver,silver,2,0.22655477117484651,-0.24724837087458743,0.5044306705514724
PRAP1,81,black,black,0,0.6773920007512582,0.1151340049887483,0.05241865269774988
PRDX1,107,silver,silver,2,0.18361371820129707,0.27064212477724214,-0.13800723349233257
PRDX6,102,black,black,0,0.7157441213545369,-0.006424508405479894,0.2250424993487957
PRKAG2,139,silver,silver,2,0.14598002476766533,-0.3404602918635482,0.45656541739532064
PRKAR1A,123,black,black,0,0.45528370444559046,0.10895154399487245,0.0021018897993766023
PRKCA,141,black,black,0,0.37198874425481754,-0.6075821832443418,0.6860530270221764
PRKCE,139,black,black,0,0.3607136587798189,-0.3327222879994802,0.4608397944230137
PRKCH,141,black,black,0,-0.9098339805082225,0.03496540746725008,-0.3713184690584346
PRKDC,139,black,black,0,0.4405807367274804,-0.2598191247416124,0.38205162528689784
PRKN,141,black,black,0,0.576675644884174,-0.32894320971429886,0.6639740386741896
PROC,74,black,black,0,0.8340440099785197,0.07965340112602015,0.1443974782607183
PROS1,91,black,black,0,0.8693289698949125,-0.07347466716169447,0.3996716755643845
PROX1,89,black,black,0,0.8694406070909846,-0.0218661214959551,0.34243953854223574
PRRC2B,141,black,black,0,-0.09552019002079211,-0.20764784512599957,0.24494525042726342
PRRC2C,141,black,black,0,-0.13532519961085632,-0.5774135585133005,0.3196997589951253
PSAP,136,black,black,0,0.3424812916580766,0.3171724326134704,0.012643175965498259
PSD3,126,black,black,0,0.6531927317788002,-0.22525289175639215,0.5257068560095394
PSMA1,134,black,black,0,0.333257058318411,-0.06755116730681623,0.24742652570937332
PSMD1,123,black,black,0,0.5883199445721469,0.035640198932263195,0.2939638098113717
PSME4,141,black,black,0,-0.14836306289955456,-0.3142583905743379,0.3874112795490509
PTBP2,131,black,black,0,0.5100693963826388,-0.03220487310980837,0.3434278971454557
PTBP3,137,silver,silver,2,0.250774943687974,-0.21629952033720262,0.35704704383011227
PTEN,138,black,black,0,0.6088302502975473,-0.24113430665941962,0.4823641994428987
PTGES3,140,black,black,0,-0.3302952876581807,0.18961884832308049,-0.24140878591359258
PTGR1,105,black,black,0,0.6347001601965226,0.018312342136284805,0.18225213192312475
PTK2,128,black,black,0,0.7303551910458836,-0.15815336492729448,0.4804401001113444
PTMA,139,black,black,0,-0.4978376700146292,0.6228562231327737,-0.5400707984373126
PTMS,104,black,black,0,0.6843408860716446,0.045908645130908546,0.20537401394800694
PTPN4,139,silver,silver,2,0.10922070295955193,0.024437009981403413,0.19617660466336212
PTPRC,139,black,black,0,-0.8478679750551267,-0.015657928866123903,-0.18326086063370006
PTPRF,90,black,black,0,0.8598170659228124,-0.07659805062163848,0.4000387315313727
PTPRG,127,black,black,0,0.6922523294836838,-0.31901426126075777,0.6008611380295625
PTPRJ,141,black,black,0,-0.7819912258027011,-0.23816709760721222,0.025323727660683124
PTPRK,116,black,black,0,0.7748070545034983,-0.11561138075964313,0.5062137421224344
PTPRM,137,black,black,0,0.610464795898194,-0.010516655141341393,0.31917887267261896
PUM1,141,black,black,0,0.02681079195655627,-0.4928183684461496,0.5735782116836698
PUM2,141,black,black,0,0.4651112503366343,-0.20042998223899874,0.49884017223265015
QKI,140,black,black,0,0.5088564923666742,0.06884910844729974,0.277640505102617
R3HDM2,141,black,black,0,-0.28551249831479697,-0.37372080058054474,0.31993833772279384
RAB10,140,silver,silver,2,0.2712286677903931,-0.3440070746788447,0.32932185896916105
RAB1A,139,silver,silver,2,0.11517829743254818,-0.2075794791064549,0.3445348819950565
RAB2A,136,black,black,0,0.45232023840570496,-0.099215712593429,0.31128853860307665
RAB3GAP2,131,black,black,0,0.5053699557862812,-0.21010849457746886,0.3705738862389015
RAB4A,97,black,black,0,0.7367928971050465,0.08503422172356852,0.18284875011463622
RAB6A,134,black,black,0,0.36425843264968405,-0.15562715017118306,0.3253859276847393
RAB7A,139,black,black,0,0.15099018275821532,0.2518308287777729,0.15917777196271507
RABGAP1L,141,black,black,0,-0.8716746930029777,-0.05617804403626903,-0.17224156536970595
RAC1,139,silver,silver,2,0.17955861716926133,-0.03273523970054251,0.06010344858703679
RACK1,128,black,black,0,0.060435651715821534,0.614570321346525,-0.4663114026963978
RAD23B,120,black,black,0,0.6457701904976824,-0.09566503419376259,0.40624324083263597
RAD50,127,black,black,0,0.5526348710600996,-0.2873631032457649,0.3542624686742657
RALGAPA1,141,silver,silver,2,0.29649761478244424,-0.3396378103161114,0.6933661449630145
RALGAPA2,133,black,black,0,0.5858441613136719,-0.15938205217712673,0.4439298031196603
RALGPS2,113,black,black,0,0.7224482530304216,-0.09080070109836179,0.40502375902538124
RANBP2,137,silver,silver,2,0.3287260564920296,-0.15667591080641574,0.3812853092496195
RAP1A,141,black,black,0,-0.2995569575801747,-0.35011004017972674,0.2684419125142047
RAP1B,141,black,black,0,-0.8215179980614651,0.03651915986058266,-0.2900815569799318
RAPGEF1,141,black,black,0,-0.7729715967630529,-0.050581515343720684,-0.24043078567830845
RAPGEF2,137,black,black,0,0.3902929934828055,0.21300166772209173,0.172933406227794
RAPGEF6,141,black,black,0,-0.15838854203187885,-0.5146600015972781,0.44309947637719926
RARRES2,84,black,black,0,0.8885892153169416,0.057996785612136816,0.239921422700012
RASA1,141,black,black,0,-0.15941706849947843,-0.1740447714168557,0.26898086976753544
RASA2,141,black,black,0,-0.6941080723244857,-0.15232532745125105,0.03750289690304652
RB1CC1,132,black,black,0,0.4743296400909407,0.09675030014091099,0.18164390950620532
RBFOX2,113,black,black,0,0.7581314100579355,-0.1553044640238804,0.4395283278818418
RBL2,137,black,black,0,0.086743364039585,0.18948328700592296,-0.08643142868181423
RBM25,138,silver,silver,2,0.12623711007670366,-0.4106179744083145,0.34227282001220355
RBM26,138,black,black,0,0.40238439713371854,0.07405281779077179,0.23030456610248226
RBM33,134,black,black,0,0.4901053599321298,-0.14259468077982285,0.33448415306329476
RBM39,141,black,black,0,-0.3324366742996298,-0.18543150656432375,0.28607883716725374
RBM47,132,silver,silver,2,0.23367655587603642,-0.22442499143566003,0.42688771165599915
RBM6,140,black,black,0,-0.07499352643548585,-0.38110357284592644,0.30527438966364695
RBMS1,140,black,black,0,0.4257538032749437,-0.30335051037428246,0.4859598895900568
RBP4,118,black,black,0,0.7304997077219356,-0.012701156682554046,0.27273933572992354
RBPMS,108,black,black,0,0.8216309469308588,-0.11215509030005284,0.4524269037307254
RCOR3,130,black,black,0,0.5090939252026134,-0.2332650901474202,0.4040798543857752
RERE,141,black,black,0,0.42597591037037497,-0.4174939988808141,0.6092383132987668
RESF1,140,black,black,0,-0.24158879730942767,-0.2860613557287219,0.07646008308148732
REV3L,139,black,black,0,0.49665954239096427,-0.24377798623028415,0.41668285375002656
RHEB,127,black,black,0,0.4614484894478161,-0.15017921200889023,0.2877073021660313
RHOA,134,silver,silver,2,0.21889164007246142,-0.12259903676784001,0.19710131987690488
RHOB,125,black,black,0,0.48282094813173565,0.21103620295695907,-0.12353852975564276
RHOBTB3,122,black,black,0,0.6689712596402917,-0.21102481527229766,0.4759364027741971
RICTOR,138,black,black,0,0.3028629691886529,-0.08037818602248069,0.2843268193311505
RMND5A,115,black,black,0,0.46111616643867775,-0.08465854833828014,0.062405320396701165
RNF115,141,black,black,0,-0.23173078131886501,-0.2222047734528771,-0.019363460898798923
RNF13,132,black,black,0,0.4690511626221201,0.15309787571823713,0.17175025631797516
RNF130,129,black,black,0,0.6016115159383588,-0.23531998491786213,0.43934462102167215
RNF149,141,black,black,0,-0.7590015560326119,-0.12550491561335775,-0.08062556271500719
RNF19A,141,black,black,0,-0.23220731956928606,-0.22875298137635394,0.3698100561147006
RNF213,141,black,black,0,-0.8694884883594073,-0.09746700632188432,-0.34007281260731953
RNGTT,134,black,black,0,0.38415280734271195,-0.11677889632375485,0.4492112707028656
ROBO1,134,black,black,0,0.40203888019469014,-0.26106561028842046,0.4392675728304952
ROCK1,140,silver,silver,2,0.28783418833443775,-0.3681100237885153,0.5118267997007717
ROCK2,133,black,black,0,0.6912224240832535,-0.20663752768666374,0.4274382694913679
RORA,141,black,black,0,0.4798889983433672,-0.548028957225089,0.8069861070630651
RPL10,135,dimgrey,dimgrey,1,-0.05248825284130985,0.8641985725900078,-0.5378774991537273
RPL10A,126,black,black,0,0.028564848723793237,0.8160283640402444,-0.4822346715195048
RPL11,135,dimgrey,dimgrey,1,-0.18317727204471151,0.8683528439504785,-0.4801952199564884
RPL12,132,black,black,0,-0.03213174805895111,0.7718643732560827,-0.4563914367756048
RPL13,138,black,black,0,-0.3071271907339449,0.6888080188478171,-0.5070469091845331
RPL13A,138,black,black,0,-0.3995394821107958,0.7184685569939246,-0.58496842001825
RPL14,136,dimgrey,dimgrey,1,-0.18542721305468168,0.8244279527578396,-0.5236951438285642
RPL15,130,black,black,0,0.024083242819762735,0.8836953323178446,-0.518186995494835
RPL17,137,black,black,0,-0.31216696500900176,0.7846556077037876,-0.5615954820524033
RPL18,130,black,black,0,-0.020731330007157035,0.9062125368036025,-0.4979532343365564
RPL18A,138,black,black,0,-0.41810433031345917,0.6907432640621827,-0.6249336460127529
RPL19,135,black,black,0,-0.17894056592072444,0.7846029888285698,-0.6161248090133638
RPL21,137,black,black,0,-0.4072668485360929,0.7346822589916007,-0.5932943289264807
RPL23,138,black,black,0,-0.4936084434449869,0.6297924385627742,-0.7553467782342814
RPL23A,137,black,black,0,-0.47107051487555807,0.6294618435982998,-0.7038597057361707
RPL24,134,dimgrey,dimgrey,1,-0.2312799876296057,0.8221308315822247,-0.5935014134955915
RPL26,136,black,black,0,-0.3043700690656478,0.7384255434755949,-0.5983243943695838
RPL27,126,dimgrey,dimgrey,1,-0.07676533394193216,0.8443946814088221,-0.5885612535015274
RPL27A,138,black,black,0,-0.490095082759615,0.751395128906766,-0.6751607993304516
RPL28,138,black,black,0,-0.3987227043237063,0.7906580206471558,-0.6241545409187214
RPL29,131,black,black,0,-0.12444606948814503,0.8173864323151568,-0.5739842493244129
RPL3,136,black,black,0,0.017629037342496306,0.7486337237462811,-0.41920679090547025
RPL30,133,dimgrey,dimgrey,1,-0.21915929034988685,0.7470983649053631,-0.6065481257824523
RPL31,131,black,black,0,-0.11682021419937746,0.6960144501450475,-0.55919945906024
RPL32,132,black,black,0,-0.17444784938409907,0.8008864521043686,-0.5580337716597312
RPL34,137,black,black,0,-0.4659654623675406,0.7342025690539561,-0.5861354543211403
RPL35,137,dimgrey,dimgrey,1,-0.3931553385255987,0.685280291816442,-0.5739255579893351
RPL35A,134,black,black,0,-0.3404970677505677,0.7867893050614915,-0.6020937936851983
RPL36,135,black,black,0,-0.3225071836949211,0.6507075150333723,-0.5738412941206007
RPL36A,135,black,black,0,-0.3396396669525366,0.7545036684710644,-0.6260860323837807
RPL37,134,dimgrey,dimgrey,1,-0.17325234522406469,0.9016252365229321,-0.5416711603634097
RPL37A,137,black,black,0,-0.4189463493428972,0.7184578746565706,-0.5873709314640556
RPL38,134,black,black,0,-0.4338465059421714,0.721394862576972,-0.6496400394395395
RPL39,134,black,black,0,-0.5051552842627928,0.6772326269020242,-0.6756016366720922
RPL4,134,black,black,0,-0.0802418720460224,0.6972464082494106,-0.4428633863615092
RPL41,138,black,black,0,-0.6742586365986857,0.6367218519089605,-0.6584974928368107
RPL5,131,dimgrey,dimgrey,1,0.04119255132847562,0.721669875218992,-0.40157913451658445
RPL6,138,black,black,0,-0.2956537700657722,0.5465536829823349,-0.5253901526666014
RPL7,137,black,black,0,-0.2613246056848907,0.6187199168283416,-0.5792364606709799
RPL7A,130,black,black,0,0.0326426304756572,0.7136002818380298,-0.4730098632639143
RPL8,132,black,black,0,-0.04090301112470947,0.8690752450617555,-0.4616638543171683
RPL9,133,black,black,0,-0.19912065395623219,0.8441368721980934,-0.5718067822017794
RPLP0,131,dimgrey,dimgrey,1,0.19728688757325116,0.6821728493504017,-0.3354609892164074
RPLP1,140,black,black,0,-0.4401118110415984,0.776232965870188,-0.7255879116979195
RPLP2,133,dimgrey,dimgrey,1,-0.15503258580361687,0.9358041292049395,-0.5369225530976219
