,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMElightgrey
FGA,158,gainsboro,gainsboro,3,-0.8333391693929092,0.37368081782934875,-0.23154508489746656,0.8817317847482969,0.09768669511514332
FGB,153,gainsboro,gainsboro,3,-0.8167670669030477,0.3035835152278542,-0.3086795226444293,0.9019188693641704,0.13840164727094378
FGD4,199,darkgrey,darkgrey,1,-0.031552953908073694,-0.19412544465703643,-0.24806143640739445,0.09410096355728607,0.3188507192969765
FGG,160,gainsboro,gainsboro,3,-0.7907351909724338,0.3079257250082173,-0.2839949753401069,0.8632162727223573,0.09816360722369281
FGGY,205,gainsboro,gainsboro,3,-0.46664403734875315,0.36543492568691555,0.0589347604028035,0.4149777283982687,0.11390100462183389
FGL1,134,gainsboro,gainsboro,3,-0.8483343414376616,0.25039912627723093,-0.40144750291807296,0.9229311122559885,0.29517908470493925
FH,125,gainsboro,gainsboro,3,-0.5675335914556356,0.02005631335712277,-0.47391238268461255,0.7071487557753582,0.2688089818434836
FHIT,211,black,black,0,-0.3862176050601646,0.26092171633412187,-0.014716255428616406,0.3326559741218618,0.13294558084185462
FKBP5,223,dimgrey,dimgrey,2,0.3318503819335636,0.2725247567343084,0.6766353514256729,-0.6504449930130923,-0.2197891325750241
FMO5,157,gainsboro,gainsboro,3,-0.6966380147017274,0.21473500676915067,-0.32947054076456356,0.8086370113792559,0.10185148045783497
FN1,177,gainsboro,gainsboro,3,-0.6523910014733112,0.05947959571228016,-0.4494517870152139,0.7956803648352283,0.17101490093534194
FNBP1,223,gainsboro,gainsboro,3,0.46230910796137586,0.34365860258830494,0.8238481528944139,-0.6855205477585252,-0.5527661130842126
FNDC3A,223,darkgrey,darkgrey,1,-0.6341264716369784,0.6928956173813615,0.33093668716838737,0.45227002858232757,-0.08178007008309933
FNDC3B,223,dimgrey,dimgrey,2,0.21801155552703622,0.23447294606242838,0.3977186705469136,-0.16794149881108478,-0.13200607805909156
FNIP1,216,gainsboro,gainsboro,3,-0.3532384117179185,0.315283271489385,0.08725484970884222,0.3267455799785513,-0.053609208300869085
FOXJ3,215,darkgrey,darkgrey,1,-0.496088117757752,0.5627751348694308,0.25412424495449487,0.37991031423481075,-0.11279708749123146
FOXN3,223,gainsboro,gainsboro,3,-0.08361916358509022,0.7062102388228629,0.8145062715998925,-0.21497012813673383,-0.41068601162599205
FOXO1,223,dimgrey,dimgrey,2,-0.17855060862016311,0.8175035888803952,0.8562542783786808,-0.12860498930872621,-0.3796643343431022
FOXO3,222,darkgrey,darkgrey,1,-0.22108613884555767,0.41054013298687125,0.35182363207662165,0.02083204011441255,-0.1131637307025322
FOXP1,223,gainsboro,gainsboro,3,-0.01665664475320896,0.5149072896387209,0.6605691233909148,-0.2896712183993491,-0.2626886410078302
FP236383-3,201,black,black,0,-0.6489267682957621,0.44657133560163886,-0.009582998644112899,0.46187468985212543,0.5144736847178865
FP671120-4,203,black,black,0,-0.6307766443999226,0.4560898282490294,0.03225882717386183,0.420504684097848,0.37908726075391064
FRYL,223,darkgrey,darkgrey,1,-0.3422721627612102,0.640721812283609,0.517495825230921,0.13140114124913252,-0.30167179845532976
FTH1,218,darkgrey,darkgrey,1,-0.15933750120764018,-0.4795501939835768,-0.715768282645839,0.4707632065038948,0.15980677477149346
FTL,221,darkgrey,darkgrey,1,-0.24024584886079087,-0.43560057384082657,-0.7009650202969469,0.49339903650481337,0.06611692449608422
FTO,223,darkgrey,darkgrey,1,-0.6248391990032347,0.6845736753999379,0.34163924763264925,0.3956865771123173,-0.08176960622655981
FTX,223,darkgrey,darkgrey,1,-0.4724115383561983,0.6639380571401273,0.4614527332292332,0.1371491194461636,-0.0699473725029106
FUS,223,darkgrey,darkgrey,1,-0.18519640747613847,0.4365566586147696,0.4207607563469125,0.01089657035077427,-0.269749955822087
FYN,223,dimgrey,dimgrey,2,0.24978400871113907,0.4904915529479375,0.8627513753458282,-0.5750416178504997,-0.5390924134567386
G3BP1,219,gainsboro,gainsboro,3,-0.29470040463688424,0.09096652277243542,-0.125673630751326,0.28898182476010803,0.05818599675705888
G6PC,122,gainsboro,gainsboro,3,-0.7394700035625851,0.18201938328122916,-0.4168637040185518,0.8429623571944345,0.28904707010968644
GALNT2,198,gainsboro,gainsboro,3,-0.5057114777583199,0.26662875865926083,-0.10440498808347294,0.5167338433162465,0.14521137174350904
GAPDH,212,darkgrey,darkgrey,1,0.04701681975598536,-0.6415201103822635,-0.7529166635758409,0.26826035387693686,0.26112295696710675
GATAD2B,223,dimgrey,dimgrey,2,0.2592136953672664,0.3859729407223515,0.7059797200710156,-0.5052392575653812,-0.30924651937112113
GATM,160,gainsboro,gainsboro,3,-0.6957821821774693,0.12371428928794022,-0.4089608029275221,0.8227956632882655,0.04536541083444032
GBE1,205,gainsboro,gainsboro,3,-0.3715604778070426,0.217994887983553,-0.042336072901725544,0.3327530570093444,0.11107075204725723
GBF1,223,gainsboro,gainsboro,3,0.07624265712023089,0.33601879706769805,0.4593991210045382,-0.20524560737813732,-0.25107990632025345
GC,150,gainsboro,gainsboro,3,-0.7204302798425328,0.17028532934813753,-0.40562084727306935,0.8790122702679933,0.12031579607741
GIGYF2,217,darkgrey,darkgrey,1,-0.3574824861955134,0.3790547519182609,0.145230953790132,0.286016938996561,0.01873490635453233
GLG1,223,dimgrey,dimgrey,2,0.23189343564867007,0.3160907640960242,0.5893357547536118,-0.3846844779491096,-0.3966958181749237
GLUD1,212,gainsboro,gainsboro,3,-0.36932889313456535,0.1356533837975641,-0.14149710807895846,0.458704187210117,0.04739723734175874
GLUL,216,gainsboro,gainsboro,3,-0.1734579123888561,-0.24975074250070342,-0.46502408336372664,0.4221096450748082,0.0012573876336804271
GMDS,222,darkgrey,darkgrey,1,-0.3099154506868852,0.4082338724034284,0.23254869943836268,0.26049473617211755,-0.15152000540433844
GMDS-DT,221,darkgrey,darkgrey,1,-0.4645675128400919,0.4240354579218237,0.15180806588373602,0.32668325833298856,-0.055621256725130803
GNAQ,219,darkgrey,darkgrey,1,-0.38045369356215475,0.46068949493473277,0.25595280799102477,0.24071309557130652,0.038101783561546795
GNAS,223,lightgrey,lightgrey,4,-0.0212498143635989,-0.019346234997391992,-0.07396931588132417,0.1900615675930268,-0.21447934999423315
GNB1,223,dimgrey,dimgrey,2,0.23530377908447306,0.3426768932682212,0.5981797875619063,-0.4167768344931286,-0.19454242209834682
GOLGA4,222,darkgrey,darkgrey,1,-0.1768043767892134,0.4288884450929491,0.3532978659794302,0.07074116906727249,-0.157964964172039
GOLGB1,218,darkgrey,darkgrey,1,-0.38767655042736093,0.4321933457082404,0.16721773200301512,0.318552403619214,-0.022410716289726237
GOLPH3,219,gainsboro,gainsboro,3,-0.25144871601797963,0.14963137901430126,-0.02519408564248606,0.26347151122796764,-0.002059862807638237
GPAM,138,gainsboro,gainsboro,3,-0.6000013805938036,0.1030349041854521,-0.40342203353857525,0.7104033792916525,0.2557120370074308
GPATCH8,222,gainsboro,gainsboro,3,0.06330053976131789,0.25121205532181684,0.3888705748332008,-0.1914143768907003,-0.31881209926112786
GPBP1,223,gainsboro,gainsboro,3,0.5426786778817141,0.12113641164463915,0.611430530850043,-0.6932497181990579,-0.5530601289458994
GPBP1L1,219,gainsboro,gainsboro,3,-0.18831324906944938,0.32962781066839897,0.24880583139236775,0.08848377837438623,-0.16925162287303858
GPC6,179,lightgrey,lightgrey,4,-0.2083505445429461,-0.07728697374868702,-0.2399622792439819,0.1883966780748323,0.5426828712227141
GPCPD1,223,dimgrey,dimgrey,2,0.13461793108396441,0.44280312142883765,0.6709226494035643,-0.316456822756954,-0.4680682160768299
GPHN,217,darkgrey,darkgrey,1,-0.44162788645355017,0.4878199745047483,0.22191284914901832,0.34641504940764606,-0.15807251628224755
GPT2,128,gainsboro,gainsboro,3,-0.549834359474966,0.06390353402088657,-0.3963562123356297,0.6661970172402059,0.2374411787153066
GPX3,120,gainsboro,gainsboro,3,-0.8080211777665497,0.23566839149197233,-0.3632783570468388,0.8306057193115639,0.2697335386800119
GPX4,188,darkgrey,darkgrey,1,-0.20086496001567955,-0.49434764746496906,-0.7528641832623076,0.4751185507479311,0.1740289126222179
GRB10,124,gainsboro,gainsboro,3,-0.6355263070454011,0.2360831078206466,-0.25580682240008173,0.6722517323126548,0.29871507152035554
GRHPR,162,gainsboro,gainsboro,3,-0.3852439384185838,-0.161489740398035,-0.4980932445337512,0.5742201229629301,0.10398270257378832
GSK3B,222,darkgrey,darkgrey,1,-0.48675449092585643,0.5540538988957413,0.2807120669018481,0.3178750536915746,0.00455523747285115
GSTK1,211,gainsboro,gainsboro,3,-0.36298951182343064,-0.05263574175641223,-0.34910287229135384,0.4234179627154875,0.19653512071872367
GTF2I,221,gainsboro,gainsboro,3,-0.4257818265552196,0.3081066753744913,0.00016667435552853688,0.4154960326799205,0.08948111067547942
H3F3A,218,darkgrey,darkgrey,1,0.26067796057394355,-0.6151938114953142,-0.5447182390981625,0.014081059007119806,0.09723948405980172
H3F3B,220,darkgrey,darkgrey,1,0.32752511355984765,-0.689673691310218,-0.5732107293674747,-0.03046017816842479,0.03740354032272268
H6PD,194,gainsboro,gainsboro,3,-0.44688315852515226,0.15542144109150544,-0.19904295882708894,0.4280489239099219,0.3211646905486544
HADHA,187,gainsboro,gainsboro,3,-0.5458574093208952,0.3236089744321332,-0.09028193911763464,0.5665469854554178,0.09624266334193725
HDAC4,221,darkgrey,darkgrey,1,-0.4784814282729982,0.5856913179645761,0.32250040335550983,0.3029496069712111,-0.06813652452500665
HDAC8,214,gainsboro,gainsboro,3,-0.4208498590375351,0.3319143955846755,0.07396902177610731,0.33137069372890754,0.052515553350051335
HDGF,177,gainsboro,gainsboro,3,-0.4239165235469593,-0.015642102884111584,-0.4067272629712977,0.5974393732247999,0.20923324157183043
HDLBP,218,gainsboro,gainsboro,3,-0.4618095251521064,0.26724775881587337,-0.11232914505431191,0.4833875428492988,0.15750175793593718
HECTD1,223,gainsboro,gainsboro,3,-0.4882519596372581,0.35972173641428373,-0.011688375215254728,0.4752140037869996,0.11540707466327765
HECTD4,223,darkgrey,darkgrey,1,-0.18035851035221426,0.46655713611059374,0.4043145162790843,0.01900071248590336,-0.0946706998211828
HELZ,223,dimgrey,dimgrey,2,0.008723152687433611,0.3922012072391309,0.5346075157464106,-0.28997485021349356,-0.16370077928517507
HERC1,223,dimgrey,dimgrey,2,-0.19143718746598898,0.7582216055506797,0.7942426143464321,-0.12642746764668983,-0.3899036714278145
HERC2,219,darkgrey,darkgrey,1,-0.3721509065651522,0.3904248888925167,0.15386645803575555,0.27209303831163917,-0.031168826261828
HERC4,223,darkgrey,darkgrey,1,-0.46696924398315354,0.7724176541001723,0.5735250178063541,0.1828160731848754,-0.20962341251567337
HGD,129,gainsboro,gainsboro,3,-0.6941703478497802,0.09970351266929672,-0.4765528107185755,0.846700158500644,0.17236533592079495
HIBADH,193,gainsboro,gainsboro,3,-0.5306499640744171,0.36973469530231196,-0.0030958360463450847,0.5115843830284891,0.06653163429161359
HIBCH,218,darkgrey,darkgrey,1,-0.19919447778486812,0.29631266162642017,0.19312516575245608,0.17391740061867658,-0.12915685837776583
HINT1,204,gainsboro,gainsboro,3,-0.3372633753658224,-0.21469530001554557,-0.5268722563767884,0.514016436714242,0.10949867667002916
HIPK2,222,darkgrey,darkgrey,1,-0.37650835148136735,0.22923381936585985,-0.04438963083665283,0.36379081995341767,0.156040367602395
HIPK3,220,darkgrey,darkgrey,1,-0.3687170590555533,0.36193133763168966,0.14415038910772865,0.24018806592650985,0.025905656215848255
HIVEP2,222,darkgrey,darkgrey,1,-0.5456619439846904,0.6052268522138761,0.2889436504789718,0.38320304788997367,-0.10565365693331008
HLA-A,223,dimgrey,dimgrey,2,0.3719303783578046,-0.7994053414314839,-0.6229414899582634,-0.15963534363239584,0.23081044340355242
HLA-B,223,dimgrey,dimgrey,2,0.4516274552072679,-0.7556553670510405,-0.4783346992619825,-0.3256148763447445,0.1760951421110137
HLA-C,223,dimgrey,dimgrey,2,0.41251434181278246,-0.7892448780634135,-0.5600048410038987,-0.23837892538670596,0.18814721977686405
HLA-E,223,dimgrey,dimgrey,2,0.3562103772375968,-0.6756542255668441,-0.4686637847712317,-0.24859204897198892,0.15550085517369486
HLF,158,gainsboro,gainsboro,3,-0.6596846332233941,0.40534909106753175,-0.062436983995462075,0.6623025357894965,0.014265599921933821
HMBOX1,216,gainsboro,gainsboro,3,-0.4300386057932789,0.2895325979154993,-0.0023486777084275857,0.3861509152373203,0.043169462059731066
HMGB1,223,black,black,0,0.625954490057856,-0.2349553741584909,0.27614651521268185,-0.685093398858129,-0.2522998061078825
HMGCS2,116,gainsboro,gainsboro,3,-0.8268002315506076,0.2527643175309044,-0.3968989932202501,0.9014947018405107,0.2939236560420713
HNRNPA2B1,223,gainsboro,gainsboro,3,-0.536072829215346,0.3498169848214705,-0.036384753590158914,0.5474305251069043,0.020701834100068647
HNRNPA3,220,gainsboro,gainsboro,3,-0.362613670094602,0.012267728621621963,-0.27079921968154624,0.3807790622619815,0.1500307176127901
HNRNPC,223,dimgrey,dimgrey,2,-0.03353038549513564,0.5802488052852234,0.7024504164003016,-0.20356826888540705,-0.4491572944890921
HNRNPDL,218,dimgrey,dimgrey,2,-0.2638745187422528,-0.03574456044077268,-0.21562122581718396,0.2665116861457379,0.08337715572638366
HNRNPH1,223,darkgrey,darkgrey,1,-0.21211780788245208,0.43568122010641686,0.38461294786613964,0.05013343179667306,-0.30919890448955384
HNRNPK,214,gainsboro,gainsboro,3,-0.271388379328079,-0.13640084022105325,-0.37470222991699037,0.3637472552242155,-0.0027680541888404227
HNRNPU,222,lightgrey,lightgrey,4,-0.2995005439779273,0.21394605971146527,-0.010766352092449251,0.2489159694492836,0.05893296672976935
HOOK3,215,darkgrey,darkgrey,1,-0.25503561270842495,0.31299867340476467,0.1281839253714492,0.23846689845907687,0.026866609556632257
HP,149,gainsboro,gainsboro,3,-0.8313072488420548,0.2846108992344099,-0.3339118275522175,0.9044371680276864,0.13677569216866392
HP1BP3,223,gainsboro,gainsboro,3,-0.519296336422928,0.5163930523422431,0.17994617424704099,0.394639966870058,0.021686144162272745
HPD,146,black,black,0,-0.3477482421231359,0.04071126937460214,-0.187765944119087,0.3753222995000053,-0.18002552829036195
HPN,132,gainsboro,gainsboro,3,-0.647070582203382,0.09916076643791197,-0.4338388008448531,0.7611561685221481,0.3420615834552704
HPR,105,gainsboro,gainsboro,3,-0.48668371250564474,-0.08662265909531441,-0.5385159811311189,0.7398370033392048,0.0765412139428728
HPX,146,gainsboro,gainsboro,3,-0.769972822032245,0.17907793128136815,-0.4191576621116392,0.8989637607960723,0.17329395811034579
HRG,138,black,black,0,-0.7499842052352885,0.2993712222649623,-0.20530434003794074,0.7578371828190016,-0.017129799894197707
HSD11B1,125,gainsboro,gainsboro,3,-0.5708424328615954,0.007964486092734093,-0.4673962419844799,0.7672975649546735,-0.0183073173116354
HSD17B4,187,gainsboro,gainsboro,3,-0.5632073632960608,0.2556300750988644,-0.16721748342559362,0.6228244379860425,0.13839503274237983
HSP90AA1,223,black,black,0,0.902240069962262,-0.5235959305023372,0.05768920006513815,-0.7025720646416993,-0.25751524156115624
HSP90AB1,223,black,black,0,0.49377351461938596,-0.4987732699370579,-0.2918203891131119,-0.1477722129315649,-0.07204988655763474
HSP90B1,223,darkgrey,darkgrey,1,-0.09226100422474712,-0.42205781325725417,-0.6209944712865064,0.33830199954127577,0.4408534890190664
HSPA1A,196,black,black,0,0.811912929996583,-0.6674782087712088,-0.19518710208191406,-0.5417031680105373,-0.20741257508185484
HSPA5,219,darkgrey,darkgrey,1,-0.055821571057137184,-0.4191444573435102,-0.5767012933395552,0.26670283888925334,0.2439674990468232
HSPA8,221,black,black,0,0.4583220204023624,-0.4182410840406711,-0.17734928086867308,-0.2615265367093166,-0.2795993641693832
HSPA9,214,gainsboro,gainsboro,3,-0.24240751548792716,0.07508012508094163,-0.13520284998503834,0.3609314668574466,-0.03788283139643958
HSPB1,205,black,black,0,0.4412362250147156,-0.48587981850428746,-0.2740303751816911,-0.15365302152540844,-0.07562332498347628
HSPD1,223,black,black,0,0.6157524527990242,-0.46441111484382636,-0.134433107783598,-0.3127482443876775,-0.2362092814308798
HSPE1,208,black,black,0,0.25484468526010123,-0.35967344682957175,-0.29967816272760456,0.008231449461657514,-0.22795905161038174
HTT,222,lightgrey,lightgrey,4,-0.1961281437606301,0.22942953260299306,0.1116904225314869,0.12338800230419249,-0.06017863752335984
HULC,182,gainsboro,gainsboro,3,-0.09288255243793571,-0.22071357678379,-0.3810640847775945,0.3526696427868181,-0.0039267783856215665
HUWE1,223,darkgrey,darkgrey,1,-0.5870495816715865,0.5912033349905991,0.1832774823714586,0.47807766945675495,-0.00622941688030806
IBTK,209,gainsboro,gainsboro,3,-0.43586867978027205,0.2573425433894034,-0.06711895704133325,0.44083150434693014,0.16201551297996528
IFITM2,202,dimgrey,dimgrey,2,0.11317049972407954,-0.7265369676614136,-0.7459401110655569,0.11139961052594687,0.2818529809022542
IFITM3,187,dimgrey,dimgrey,2,-0.3591401233513848,-0.33822969226151195,-0.6955446716900304,0.6041978607948632,0.16984557983343548
IGF2R,223,gainsboro,gainsboro,3,-0.3758746227997633,0.42221283317953007,0.1768312185107119,0.37691505489740024,-0.15306705344522925
IGFBP1,110,black,black,0,-0.8876721274965494,0.3401742431936208,-0.3359258557791286,0.8622936628312914,0.4042088230006003
IGFBP2,134,gainsboro,gainsboro,3,-0.7117288296819687,0.11615184829805772,-0.4683421681141025,0.907028617024562,0.09666593102735117
IGFBP4,144,gainsboro,gainsboro,3,-0.7637983956559196,0.2535203691941641,-0.32252154150031276,0.7999717434462484,0.2947998635919904
IL1R1,151,gainsboro,gainsboro,3,-0.6178952577843735,0.43071704846121595,-0.008144378058806653,0.5939110541160068,0.18669389570596667
IL6R,191,gainsboro,gainsboro,3,-0.44378172327945836,0.16628580053631573,-0.17830369040045183,0.4908954001344233,0.20838303054108404
IL6ST,222,gainsboro,gainsboro,3,-0.6244412226489653,0.39536271571373305,-0.034759470998195485,0.5999320952463951,0.0390989933895844
ILRUN,220,lightgrey,lightgrey,4,-0.11107143829071832,0.16643906901386069,0.08273193849757778,0.10543759649793961,-0.05038560923372991
IMMP2L,223,darkgrey,darkgrey,1,-0.6906854568586385,0.5048156926716393,0.06607129013048232,0.5168694863647201,0.1906907987637066
IMPAD1,163,gainsboro,gainsboro,3,-0.6270814063406395,0.23181959352853482,-0.24449728497428316,0.6372655031683208,0.23785840952472354
INSIG1,198,gainsboro,gainsboro,3,-0.41447383183175046,-0.11668887517010124,-0.5161517042390613,0.6088053249179566,0.24169997363362275
INSR,196,lightgrey,lightgrey,4,-0.1218853663601265,-0.009279205656976637,-0.13572130477384897,0.1936614304386998,0.43273067280141386
INTS6,223,dimgrey,dimgrey,2,0.3737560828459526,-0.04017049865639895,0.3220404882076608,-0.5149103917123184,-0.274025016227716
IQGAP2,223,gainsboro,gainsboro,3,-0.27668205632422416,0.6956893970211925,0.6471680636739303,-0.05484858028289817,-0.2752867401951315
IQSEC1,222,darkgrey,darkgrey,1,-0.24127888331078276,0.12498554898654164,-0.05012479271983561,0.2624282364737797,0.05084087744604132
IRS1,100,gainsboro,gainsboro,3,-0.5219520053215834,-0.008768490670473465,-0.48277108449110023,0.6534296689262002,0.35481845411345975
IRS2,180,gainsboro,gainsboro,3,-0.4529265099674616,0.178030791444474,-0.17571072539268565,0.5413058889267242,-0.058966069017925025
ITCH,223,dimgrey,dimgrey,2,0.07135537018836136,0.44374855568152005,0.6225800234973229,-0.30559258982714405,-0.2835082847204943
ITFG1,222,darkgrey,darkgrey,1,-0.5072095479282016,0.503271043835937,0.19603676780463145,0.3829986812743281,-0.006433548964900991
ITGA1,201,gainsboro,gainsboro,3,-0.44519892746915546,0.2678877310959141,-0.029512513015840378,0.32583164564059447,0.3145619361098315
ITGB1,223,lightgrey,lightgrey,4,-0.08058232413809484,-0.0635655584743842,-0.13351871720096958,0.1974666603896437,-0.0203662914930003
ITIH1,133,gainsboro,gainsboro,3,-0.7326739077218218,0.21798267004156405,-0.370233860706134,0.8627637470268601,0.17145412206913302
ITIH2,147,gainsboro,gainsboro,3,-0.7285536085207699,0.22477502395275284,-0.3457224705081724,0.8370171165155057,0.1775055995679734
ITIH3,126,gainsboro,gainsboro,3,-0.7747414631949276,0.3034617849247686,-0.2967511716988628,0.8498644257310038,0.22737893459461905
ITIH4,168,gainsboro,gainsboro,3,-0.6974375018009769,0.4336693908633159,-0.06891820014514272,0.6996205365256064,0.08583617609228511
ITM2B,222,darkgrey,darkgrey,1,-0.30658735491984834,-0.16947054518631371,-0.40658795870719106,0.3198757540905999,0.2311574773835057
ITPR2,223,gainsboro,gainsboro,3,-0.7180849323529628,0.4240067161781947,-0.0854777795390058,0.6329370176126721,0.26486714029926767
ITSN1,148,gainsboro,gainsboro,3,-0.29765227020320767,0.07775183152579258,-0.15215181697447858,0.32526050766044684,0.30940031104492527
ITSN2,223,darkgrey,darkgrey,1,-0.26129989095426626,0.5597274757176921,0.4999504463349751,0.042766503403300585,-0.28076611245475136
JAK1,223,darkgrey,darkgrey,1,-0.5175828975559221,0.756895531631822,0.5140808798058125,0.2292189519903717,-0.12577273029149988
JARID2,223,dimgrey,dimgrey,2,-0.08973536843240562,0.54833665840886,0.585615585228335,-0.06355866638610039,-0.3555063847422091
JAZF1,223,dimgrey,dimgrey,2,-0.024397726444767634,0.33678483307575646,0.39071076004993804,-0.028769585954817534,-0.3241584707497067
JMJD1C,223,dimgrey,dimgrey,2,0.2513981284348906,0.4270830066642116,0.774295559884459,-0.5362880869680636,-0.36813268153876827
JPX,211,gainsboro,gainsboro,3,-0.4673843188282459,0.35037931119123394,0.03427742320587538,0.4082237917771646,0.08723800944412245
JUN,222,black,black,0,0.8433528474758732,-0.6266645727822051,-0.09183697563677283,-0.6151667326042354,-0.13632056040537113
JUND,223,black,black,0,0.7633965466457902,-0.7030749971893284,-0.2801386417456385,-0.46168355834546415,-0.09033562835342655
KANK1,146,gainsboro,gainsboro,3,-0.563672236912782,0.27535733100436854,-0.16034934687078567,0.5437201002692725,0.27045500584819765
KANSL1,223,darkgrey,darkgrey,1,-0.35535202221861767,0.7776402190291916,0.7049472323605095,-0.014414067646521459,-0.23005884820903763
KAT6A,222,darkgrey,darkgrey,1,-0.42326598338097626,0.5822799434771072,0.3742041758251345,0.23255406488025154,-0.18333761295601841
KAT6B,222,darkgrey,darkgrey,1,-0.12256209130031243,0.4222061177791692,0.4239344994255132,-0.045801624030137406,-0.18339850189915202
KCTD3,103,gainsboro,gainsboro,3,-0.5983459567385253,0.11062458573120239,-0.39754801863357997,0.6985235988166307,0.38049592587567865
KDM2A,223,dimgrey,dimgrey,2,0.47460243821202364,0.16681850428774536,0.5480182297623385,-0.5261349706852776,-0.24860692086885708
KDM4C,223,darkgrey,darkgrey,1,-0.5163094094418059,0.694924577847017,0.4606983706364599,0.20944898562837738,-0.08235730949060259
KDM5A,222,darkgrey,darkgrey,1,-0.19273982610858373,0.39720084417737894,0.34374309462716746,-0.00014837829980927748,-0.06508062356031429
KDM6A,223,darkgrey,darkgrey,1,-0.3644082943206897,0.5993655512162821,0.4528354347858165,0.17484157894223254,-0.31536478906120335
KIAA0232,218,darkgrey,darkgrey,1,-0.2213885085074595,0.3011981228618374,0.16313000677683576,0.18710772956455535,-0.08328697305334708
KIAA0319L,218,darkgrey,darkgrey,1,-0.37316026841238487,0.47745862522566296,0.24159436391404454,0.27356527250608875,-0.08109966274239587
KIAA1109,223,darkgrey,darkgrey,1,-0.5547743686996776,0.7910449000088798,0.5070267212955567,0.2933288520315673,-0.1769865442820199
KIF13A,144,gainsboro,gainsboro,3,-0.3345566075347792,0.11315311627800155,-0.17385249570830535,0.39035757527386866,0.26123963066297357
KIF13B,223,dimgrey,dimgrey,2,0.38619614603803637,0.11737360976105653,0.5416210373035096,-0.6130530864258618,-0.30778805615082133
KIF1B,222,black,black,0,0.25726982980138796,0.03921252051788506,0.2047660621931296,-0.2686626712042403,0.07120283079137057
KLF12,223,darkgrey,darkgrey,1,-0.5647941028855058,0.5542433245222166,0.2696106563679591,0.3203077040393791,-0.0745280466414589
KLF6,223,black,black,0,0.7933476073434957,-0.6495264006659728,-0.134245657758734,-0.555456889606629,-0.2280181554985223
KLF9,214,gainsboro,gainsboro,3,-0.307301579611189,-0.006720783786157084,-0.2466198884260169,0.328358159756845,0.104838378403232
KMT2A,223,darkgrey,darkgrey,1,-0.43258947787738644,0.5727576545402557,0.34968665084745126,0.21507085761689565,-0.2068621790368025
KMT2C,223,darkgrey,darkgrey,1,-0.2577194880547409,0.7061612335649597,0.6582539320022456,-0.012781922429470249,-0.14973902580490278
KMT2E,223,dimgrey,dimgrey,2,-0.04909628686039644,0.7020461654225534,0.8241959007240791,-0.20948747571990736,-0.4267230841404251
KNG1,165,gainsboro,gainsboro,3,-0.6392329700418684,0.28447001307728986,-0.22369737875714926,0.7896572430186359,0.06313385294136084
KPNA1,213,darkgrey,darkgrey,1,-0.4248133263502896,0.4490304057275737,0.1821790287683245,0.3384941938016914,-0.04248165139875824
KRTCAP2,192,darkgrey,darkgrey,1,-0.11037277583936597,-0.37417855380271076,-0.5590659058029633,0.34043922215348127,0.18353934968528446
KTN1,223,darkgrey,darkgrey,1,-0.5485155316431833,0.5204037533035039,0.18959251442313285,0.40311787767089935,0.0417074121717855
L3MBTL4,182,gainsboro,gainsboro,3,-0.3067665023804072,0.20265959000373343,-0.013636606771855967,0.2343928241557124,0.32506484643451794
LAMP2,180,gainsboro,gainsboro,3,-0.527336574542431,0.10354142798382698,-0.30860659220946846,0.6034187803374806,0.1891998874530702
LARP1,221,gainsboro,gainsboro,3,-0.22708189239184692,0.00800571250468947,-0.19157882662558393,0.26391822286533306,0.21720593378767938
LARP4,211,gainsboro,gainsboro,3,-0.259883454480643,0.25682013038736295,0.08603042262945686,0.24935675508927055,-0.14787155297628818
LARP4B,222,darkgrey,darkgrey,1,-0.4576592366603686,0.5578011426854506,0.3122986358254547,0.28296686739368426,-0.06710344068452745
LBR,215,gainsboro,gainsboro,3,-0.2927622129011716,0.08916082640915204,-0.16403773875169722,0.35243892069560306,0.09653689508657794
LCOR,221,darkgrey,darkgrey,1,-0.35002710326201064,0.48833652899693625,0.3093671478880699,0.18843452646009823,-0.023738122932180965
LDHA,209,darkgrey,darkgrey,1,-0.06671665949874378,-0.196523985074794,-0.2979548357861923,0.22504695139534428,0.1078921431059691
LDLRAD4,223,darkgrey,darkgrey,1,-0.46054349275764905,0.7916371230356006,0.601486804218403,0.2457356774088103,-0.32677964800094994
LEAP2,143,gainsboro,gainsboro,3,-0.5989169472580743,0.05166357198493047,-0.43063461030030337,0.7813934415519699,-0.043684548031141184
LEPR,171,gainsboro,gainsboro,3,-0.6710523765993528,0.28288496568600174,-0.23670212611167377,0.7357384929716523,0.15666094473762948
LIMS1,219,darkgrey,darkgrey,1,-0.3147307966349454,0.37076572635869853,0.16523373275457703,0.28127040866818653,-0.0614062063751982
LINC01473,201,gainsboro,gainsboro,3,-0.45991708804743325,0.1694840883973987,-0.15096018579382,0.4338834429929306,0.14865193895562193
LINC01578,223,darkgrey,darkgrey,1,-0.09012018034852054,0.22591533621540508,0.21242454453019813,0.09981605339244454,-0.34826022941013585
LITAF,222,black,black,0,0.6625542111394216,-0.5168683769091758,-0.09478648614888949,-0.5223852788090212,-0.10541215181220835
LMAN1,195,gainsboro,gainsboro,3,-0.4807900906107308,0.2184694327054077,-0.1549737699588888,0.5265746257175581,0.04753278070754755
